,sample_id,sampling_location,data_source,latitude,longitude,sampling_date,pws_id,water_system_name,population,well_type,well_depth,units,source_type,state,city,county,MRL,DL,analytical_methods,is_detected,analyte,concentration,pfas_total,note
150,FA95492-1,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,8.0,537,False,PFBA,0.0,,
151,FA95492-1,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,False,PFDS,0.0,,
152,FA95492-1,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,False,PFDA,0.0,,
153,FA95492-1,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,False,PFDOA,0.0,,
154,FA95492-1,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,False,PFHPS,0.0,,
155,FA95492-1,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,False,PFHPA,0.0,,
156,FA95492-1,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,False,PFHXS,0.0,,
157,FA95492-1,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,False,PFHXA,0.0,,
158,FA95492-1,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,False,PFNS,0.0,,
159,FA95492-1,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,False,PFNA,0.0,,
160,FA95492-1,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,False,PFOSA,0.0,,
161,FA95492-1,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,False,PFOS,0.0,,
162,FA95492-1,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,False,PFOA,0.0,,
163,FA95492-1,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,False,PFPES,0.0,,
164,FA95492-1,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,False,PFPEA,0.0,,
165,FA95492-1,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,False,PFTEDA,0.0,,
166,FA95492-1,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,False,PFTRDA,0.0,,
167,FA95492-1,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,False,PFUNA,0.0,,
168,FA99479-1,Little Rock AFB,DoD,,,2022-10-02,,,,,,ng/L,drinking water,Arkansas,,,,8.0,QSM_B15,False,4:2FTS,0.0,,
169,FA99479-1,Little Rock AFB,DoD,,,2022-10-02,,,,,,ng/L,drinking water,Arkansas,,,,8.0,QSM_B15,False,6:2FTS,0.0,,
170,FA99479-1,Little Rock AFB,DoD,,,2022-10-02,,,,,,ng/L,drinking water,Arkansas,,,,8.0,QSM_B15,False,8:2FTS,0.0,,
