,sample_id,sampling_location,data_source,latitude,longitude,sampling_date,pws_id,water_system_name,population,well_type,well_depth,units,source_type,state,city,county,MRL,DL,analytical_methods,is_detected,analyte,concentration,pfas_total,note
111,FA91682-1,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFNS,0.0,,
112,FA91682-1,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,True,PFOA,50.9,,
113,FA91682-1,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,True,PFOS,4.4,,
114,FA91682-1,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFOSA,0.0,,
115,FA91682-1,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,True,PFPEA,10.8,,
116,FA91682-1,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,True,PFPES,25.9,,
117,FA91682-1,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFTEDA,0.0,,
118,FA91682-1,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFTRDA,0.0,,
119,FA91682-1,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFUNA,0.0,,
120,FA91682-3,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,8.3,QSM_B15,False,4:2FTS,0.0,,
121,FA91682-3,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,8.3,QSM_B15,False,6:2FTS,0.0,,
122,FA91682-3,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,8.3,QSM_B15,False,8:2FTS,0.0,,
123,FA91682-3,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,8.3,QSM_B15,False,NETFOSAA,0.0,,
124,FA91682-3,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,8.3,QSM_B15,False,NMEFOSAA,0.0,,
125,FA91682-3,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,8.3,QSM_B15,True,PFBA,5.2,,
126,FA91682-3,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,True,PFBS,5.8,,
127,FA91682-3,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFDA,0.0,,
128,FA91682-3,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFDOA,0.0,,
129,FA91682-3,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFDS,0.0,,
130,FA91682-3,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFHPA,0.0,,
131,FA91682-3,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFHPS,0.0,,
132,FA91682-3,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFHXA,0.0,,
133,FA91682-3,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,True,PFHXS,16.1,,
134,FA91682-3,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFNA,0.0,,
135,FA91682-3,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFNS,0.0,,
136,FA91682-3,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,True,PFOA,6.7,,
137,FA91682-3,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,True,PFOS,28.2,,
138,FA91682-3,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFOSA,0.0,,
139,FA91682-3,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFPEA,0.0,,
140,FA91682-3,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,True,PFPES,3.8,,
141,FA91682-3,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFTEDA,0.0,,
142,FA91682-3,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFTRDA,0.0,,
143,FA91682-3,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFUNA,0.0,,
144,FA93737-4,Tinker AFB,DoD,,,2022-03-07,,,,,,ng/L,drinking water,Oklahoma,,,,8.3,QSM_B15,False,4:2FTS,0.0,,
145,FA93737-4,Tinker AFB,DoD,,,2022-03-07,,,,,,ng/L,drinking water,Oklahoma,,,,8.3,QSM_B15,False,6:2FTS,0.0,,
146,FA93737-4,Tinker AFB,DoD,,,2022-03-07,,,,,,ng/L,drinking water,Oklahoma,,,,8.3,QSM_B15,False,8:2FTS,0.0,,
147,FA93737-4,Tinker AFB,DoD,,,2022-03-07,,,,,,ng/L,drinking water,Oklahoma,,,,8.3,QSM_B15,False,NETFOSAA,0.0,,
148,FA93737-4,Tinker AFB,DoD,,,2022-03-07,,,,,,ng/L,drinking water,Oklahoma,,,,8.3,QSM_B15,False,NMEFOSAA,0.0,,
149,FA93737-4,Tinker AFB,DoD,,,2022-03-07,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,True,PFBS,7.1,,
150,FA93737-4,Tinker AFB,DoD,,,2022-03-07,,,,,,ng/L,drinking water,Oklahoma,,,,8.3,QSM_B15,False,PFBA,0.0,,
151,FA93737-4,Tinker AFB,DoD,,,2022-03-07,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFDS,0.0,,
152,FA93737-4,Tinker AFB,DoD,,,2022-03-07,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFDA,0.0,,
153,FA93737-4,Tinker AFB,DoD,,,2022-03-07,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFDOA,0.0,,
154,FA93737-4,Tinker AFB,DoD,,,2022-03-07,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFHPS,0.0,,
155,FA93737-4,Tinker AFB,DoD,,,2022-03-07,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,True,PFHPA,2.6,,
156,FA93737-4,Tinker AFB,DoD,,,2022-03-07,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,True,PFHXS,54.5,,
157,FA93737-4,Tinker AFB,DoD,,,2022-03-07,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,True,PFHXA,12.2,,
158,FA93737-4,Tinker AFB,DoD,,,2022-03-07,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFNS,0.0,,
159,FA93737-4,Tinker AFB,DoD,,,2022-03-07,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFNA,0.0,,
